XD,TimeStamp,travel_time_seconds
448904537.0,2022-09-04 13:00:00,30.3475
448904537.0,2022-09-04 14:00:00,29.5075
448904537.0,2022-09-04 15:00:00,30.565
448904537.0,2022-09-04 16:00:00,27.7875
448904537.0,2022-09-04 17:00:00,27.7875
448904537.0,2022-09-04 18:00:00,26.9075
448904537.0,2022-09-04 19:00:00,32.89
448904537.0,2022-09-05 06:00:00,24.79
448904537.0,2022-09-05 07:00:00,25.17
448904537.0,2022-09-05 08:00:00,26.4875
448904537.0,2022-09-05 09:00:00,24.23
448904537.0,2022-09-05 10:00:00,30.4625
448904537.0,2022-09-05 11:00:00,27.7225
448904537.0,2022-09-05 12:00:00,31.3025
448904537.0,2022-09-05 13:00:00,30.92
448904537.0,2022-09-05 14:00:00,31.235
448904537.0,2022-09-05 15:00:00,31.705
448904537.0,2022-09-05 16:00:00,31.7725
448904537.0,2022-09-05 17:00:00,32.1025
448904537.0,2022-09-05 18:00:00,31.994999
448904537.0,2022-09-05 19:00:00,33.6325
448904537.0,2022-09-06 06:00:00,24.842499
448904537.0,2022-09-06 07:00:00,31.54
448904537.0,2022-09-06 08:00:00,35.4225
448904537.0,2022-09-06 09:00:00,31.2625
448904537.0,2022-09-06 10:00:00,28.3
448904537.0,2022-09-06 11:00:00,25.5625
448904537.0,2022-09-06 12:00:00,28.2275
448904537.0,2022-09-06 13:00:00,27.89
448904537.0,2022-09-06 14:00:00,31.65
448904537.0,2022-09-06 15:00:00,40.22
448904537.0,2022-09-06 16:00:00,35.3475
448904537.0,2022-09-06 17:00:00,37.372498
448904537.0,2022-09-06 18:00:00,35.4525
448904537.0,2022-09-06 19:00:00,38.2575
448904537.0,2022-09-07 06:00:00,24.445
448904537.0,2022-09-07 07:00:00,28.705
448904537.0,2022-09-07 08:00:00,34.93
448904537.0,2022-09-07 09:00:00,29.36
448904537.0,2022-09-07 10:00:00,30.2025
448904537.0,2022-09-07 11:00:00,27.755001
448904537.0,2022-09-07 12:00:00,33.9725
448904537.0,2022-09-07 13:00:00,33.495
448904537.0,2022-09-07 14:00:00,31.7025
448904537.0,2022-09-07 15:00:00,36.1
448904537.0,2022-09-07 16:00:00,35.5875
448904537.0,2022-09-07 17:00:00,35.8525
448904537.0,2022-09-07 18:00:00,38.4
448904537.0,2022-09-07 19:00:00,36.3475
448904537.0,2022-09-08 06:00:00,26.5475
448904537.0,2022-09-08 07:00:00,30.6425
448904537.0,2022-09-08 08:00:00,31.465
448904537.0,2022-09-08 09:00:00,30.6975
448904537.0,2022-09-08 10:00:00,30.18
448904537.0,2022-09-08 11:00:00,30.925
448904537.0,2022-09-08 12:00:00,32.725
448904537.0,2022-09-08 13:00:00,31.307499
448904537.0,2022-09-08 14:00:00,29.645
448904537.0,2022-09-08 15:00:00,35.5675
448904537.0,2022-09-08 16:00:00,37.3875
448904537.0,2022-09-08 17:00:00,37.6875
448904537.0,2022-09-08 18:00:00,39.895
448904537.0,2022-09-08 19:00:00,62.9425
448904537.0,2022-09-09 06:00:00,24.5175
448904537.0,2022-09-09 07:00:00,27.895
448904537.0,2022-09-09 08:00:00,31.59
448904537.0,2022-09-09 09:00:00,31.2025
448904537.0,2022-09-09 10:00:00,29.8275
448904537.0,2022-09-09 11:00:00,29.9875
448904537.0,2022-09-09 12:00:00,29.84
448904537.0,2022-09-09 13:00:00,33.13
448904537.0,2022-09-09 14:00:00,31.775
448904537.0,2022-09-09 15:00:00,33.345
448904537.0,2022-09-09 16:00:00,41.0975
448904537.0,2022-09-09 17:00:00,33.78
448904537.0,2022-09-09 18:00:00,35.445
448904537.0,2022-09-09 19:00:00,32.3225
448904537.0,2022-09-10 06:00:00,22.0775
448904537.0,2022-09-10 07:00:00,23.4225
448904537.0,2022-09-10 08:00:00,27.494999
448904537.0,2022-09-10 09:00:00,30.2775
448904537.0,2022-09-10 10:00:00,31.5075
448904537.0,2022-09-10 11:00:00,29.1
448904537.0,2022-09-10 12:00:00,30.2675
448904537.0,2022-09-10 13:00:00,30.6175
448904537.0,2022-09-10 14:00:00,31.65
448904537.0,2022-09-10 15:00:00,29.4875
448904537.0,2022-09-10 16:00:00,29.775
448904537.0,2022-09-10 17:00:00,27.9575
448904537.0,2022-09-10 18:00:00,28.375
448904537.0,2022-09-10 19:00:00,30.967499
448904537.0,2022-09-11 06:00:00,23.58
448904537.0,2022-09-11 07:00:00,23.2275
448904537.0,2022-09-11 08:00:00,28.0725
448904537.0,2022-09-11 09:00:00,26.4125
448904537.0,2022-09-11 10:00:00,29.5075
448904537.0,2022-09-11 11:00:00,31.25
448904537.0,2022-09-11 12:00:00,30.715
448904537.0,2022-09-11 13:00:00,30.0825
448904537.0,2022-09-11 14:00:00,28.622501
448904537.0,2022-09-11 15:00:00,30.3375
448904537.0,2022-09-11 16:00:00,30.73
448904537.0,2022-09-11 17:00:00,29.994999
448904537.0,2022-09-11 18:00:00,30.5775
448904537.0,2022-09-11 19:00:00,38.465
448904537.0,2022-09-12 06:00:00,24.8525
448904537.0,2022-09-12 07:00:00,30.02
448904537.0,2022-09-12 08:00:00,32.052498
448904537.0,2022-09-12 09:00:00,29.285
448904537.0,2022-09-12 10:00:00,30.1175
448904537.0,2022-09-12 11:00:00,29.635
448904537.0,2022-09-12 12:00:00,32.685
448904537.0,2022-09-12 13:00:00,29.25
448904537.0,2022-09-12 14:00:00,27.5725
448904537.0,2022-09-12 15:00:00,35.8525
448904537.0,2022-09-12 16:00:00,33.7675
448904537.0,2022-09-12 17:00:00,30.14
448904537.0,2022-09-12 18:00:00,35.12
448904537.0,2022-09-12 19:00:00,43.247498
448904537.0,2022-09-13 06:00:00,25.385
448904537.0,2022-09-13 07:00:00,29.3575
448904537.0,2022-09-13 08:00:00,31.7775
448904537.0,2022-09-13 09:00:00,28.835
448904537.0,2022-09-13 10:00:00,32.695
448904537.0,2022-09-13 11:00:00,30.289999
448904537.0,2022-09-13 12:00:00,32.1425
448904537.0,2022-09-13 13:00:00,32.645
448904537.0,2022-09-13 14:00:00,31.1475
448904537.0,2022-09-13 15:00:00,34.7925
448904537.0,2022-09-13 16:00:00,40.8475
448904537.0,2022-09-13 17:00:00,38.252502
448904537.0,2022-09-13 18:00:00,37.68
448904537.0,2022-09-13 19:00:00,39.345
448904537.0,2022-09-14 06:00:00,27.005001
448904537.0,2022-09-14 07:00:00,28.86
448904537.0,2022-09-14 08:00:00,31.5225
448904537.0,2022-09-14 09:00:00,28.4175
448904537.0,2022-09-14 10:00:00,30.35
448904537.0,2022-09-14 11:00:00,29.22
448904537.0,2022-09-14 12:00:00,29.885
448904537.0,2022-09-14 13:00:00,29.102499
448904537.0,2022-09-14 14:00:00,28.845
448904537.0,2022-09-14 15:00:00,34.675003
448904537.0,2022-09-14 16:00:00,36.822502
448904537.0,2022-09-14 17:00:00,35.655
448904537.0,2022-09-14 18:00:00,37.7975
448904537.0,2022-09-14 19:00:00,32.135002
448904537.0,2022-09-15 06:00:00,25.46
448904537.0,2022-09-15 07:00:00,28.755001
448904537.0,2022-09-15 08:00:00,31.715
448904537.0,2022-09-15 09:00:00,29.46
448904537.0,2022-09-15 10:00:00,30.735
448904537.0,2022-09-15 11:00:00,29.7975
448904537.0,2022-09-15 12:00:00,30.6625
448904537.0,2022-09-15 13:00:00,31.400002
448904537.0,2022-09-15 14:00:00,33.6225
448904537.0,2022-09-15 15:00:00,33.879997
448904537.0,2022-09-15 16:00:00,37.1925
448904537.0,2022-09-15 17:00:00,36.9
448904537.0,2022-09-15 18:00:00,36.245
448904537.0,2022-09-15 19:00:00,60.45
448904537.0,2022-09-16 06:00:00,23.817501
448904537.0,2022-09-16 07:00:00,29.55
448904537.0,2022-09-16 08:00:00,32.45
448904537.0,2022-09-16 09:00:00,30.69
448904537.0,2022-09-16 10:00:00,29.9625
448904537.0,2022-09-16 11:00:00,30.7375
448904537.0,2022-09-16 12:00:00,31.067501
448904537.0,2022-09-16 13:00:00,29.8
448904537.0,2022-09-16 14:00:00,29.6925
448904537.0,2022-09-16 15:00:00,39.69
448904537.0,2022-09-16 16:00:00,40.107502
448904537.0,2022-09-16 17:00:00,37.3225
448904537.0,2022-09-16 18:00:00,32.325
448904537.0,2022-09-16 19:00:00,30.735
448904537.0,2022-09-17 06:00:00,22.647501
448904537.0,2022-09-17 07:00:00,24.0075
448904537.0,2022-09-17 08:00:00,27.060001
448904537.0,2022-09-17 09:00:00,29.369999
448904537.0,2022-09-17 10:00:00,30.275
448904537.0,2022-09-17 11:00:00,35.2525
448904537.0,2022-09-17 12:00:00,29.8
448904537.0,2022-09-17 13:00:00,29.2425
448904537.0,2022-09-17 14:00:00,32.107502
448904537.0,2022-09-17 15:00:00,29.915
448904537.0,2022-09-17 16:00:00,30.7725
448904537.0,2022-09-17 17:00:00,31.91
448904537.0,2022-09-17 18:00:00,29.4825
448904537.0,2022-09-17 19:00:00,27.3475
448904537.0,2022-09-18 06:00:00,21.35
448904537.0,2022-09-18 07:00:00,23.5775
448904537.0,2022-09-18 08:00:00,26.369999
448904537.0,2022-09-18 09:00:00,27.0475
448904537.0,2022-09-18 10:00:00,29.5975
448904537.0,2022-09-18 11:00:00,30.2175
448904537.0,2022-09-18 12:00:00,30.157501
448904537.0,2022-09-18 13:00:00,30.3225
448904537.0,2022-09-18 14:00:00,30.5625
448904537.0,2022-09-18 15:00:00,27.265
448904537.0,2022-09-18 16:00:00,28.5975
448904537.0,2022-09-18 17:00:00,27.8225
448904537.0,2022-09-18 18:00:00,25.97
448904537.0,2022-09-18 19:00:00,30.95
448904537.0,2022-09-19 06:00:00,25.067501
448904537.0,2022-09-19 07:00:00,30.8125
448904537.0,2022-09-19 08:00:00,31.772501
448904537.0,2022-09-19 09:00:00,27.0375
448904537.0,2022-09-19 10:00:00,29.705
448904537.0,2022-09-19 11:00:00,31.2
448904537.0,2022-09-19 12:00:00,30.31
448904537.0,2022-09-19 13:00:00,28.7275
448904537.0,2022-09-19 14:00:00,30.6575
448904537.0,2022-09-19 15:00:00,36.465
448904537.0,2022-09-19 16:00:00,39.445
448904537.0,2022-09-19 17:00:00,34.260002
448904537.0,2022-09-19 18:00:00,34.82
448904537.0,2022-09-19 19:00:00,37.41
448904537.0,2022-09-20 06:00:00,27.44
448904537.0,2022-09-20 07:00:00,30.275
448904537.0,2022-09-20 08:00:00,31.7025
448904537.0,2022-09-20 09:00:00,31.7775
448904537.0,2022-09-20 10:00:00,28.68
448904537.0,2022-09-20 11:00:00,31.2425
448904537.0,2022-09-20 12:00:00,31.58
448904537.0,2022-09-20 13:00:00,28.3475
448904537.0,2022-09-20 14:00:00,29.865
448904537.0,2022-09-20 15:00:00,37.997498
448904537.0,2022-09-20 16:00:00,34.3925
448904537.0,2022-09-20 17:00:00,37.43
448904537.0,2022-09-20 18:00:00,40.27
448904537.0,2022-09-20 19:00:00,55.255
448904537.0,2022-09-21 06:00:00,25.67
448904537.0,2022-09-21 07:00:00,29.435
448904537.0,2022-09-21 08:00:00,32.215
448904537.0,2022-09-21 09:00:00,32.4225
448904537.0,2022-09-21 10:00:00,34.235
448904537.0,2022-09-21 11:00:00,33.1625
448904537.0,2022-09-21 12:00:00,30.91
448904537.0,2022-09-21 13:00:00,31.7475
448904537.0,2022-09-21 14:00:00,33.8875
448904537.0,2022-09-21 15:00:00,35.2625
448904537.0,2022-09-21 16:00:00,36.2175
448904537.0,2022-09-21 17:00:00,84.0725
448904537.0,2022-09-21 18:00:00,83.035
448904537.0,2022-09-21 19:00:00,41.1375
448904537.0,2022-09-22 06:00:00,25.265
448904537.0,2022-09-22 07:00:00,29.4225
448904537.0,2022-09-22 08:00:00,32.7775
448904537.0,2022-09-22 09:00:00,32.52
448904537.0,2022-09-22 10:00:00,31.325
448904537.0,2022-09-22 11:00:00,34.9225
448904537.0,2022-09-22 12:00:00,45.295
448904537.0,2022-09-22 13:00:00,32.105
448904537.0,2022-09-22 14:00:00,32.877502
448904537.0,2022-09-22 15:00:00,33.555
448904537.0,2022-09-22 16:00:00,39.875
448904537.0,2022-09-22 17:00:00,39.2025
448904537.0,2022-09-22 18:00:00,36.822502
448904537.0,2022-09-22 19:00:00,37.7175
448904537.0,2022-09-23 06:00:00,58.26
448904537.0,2022-09-23 07:00:00,27.942501
448904537.0,2022-09-23 08:00:00,30.5475
448904537.0,2022-09-23 09:00:00,29.5525
448904537.0,2022-09-23 10:00:00,30.91
448904537.0,2022-09-23 11:00:00,32.0175
448904537.0,2022-09-23 12:00:00,30.57
448904537.0,2022-09-23 13:00:00,33.405
448904537.0,2022-09-23 14:00:00,32.465
448904537.0,2022-09-23 15:00:00,35.155
448904537.0,2022-09-23 16:00:00,40.357502
448904537.0,2022-09-23 17:00:00,37.775
448904537.0,2022-09-23 18:00:00,40.905
448904537.0,2022-09-23 19:00:00,31.810001
448904537.0,2022-09-24 06:00:00,22.0375
448904537.0,2022-09-24 07:00:00,21.647501
448904537.0,2022-09-24 08:00:00,28.9375
448904537.0,2022-09-24 09:00:00,28.575
448904537.0,2022-09-24 10:00:00,30.9275
448904537.0,2022-09-24 11:00:00,33.0875
448904537.0,2022-09-24 12:00:00,30.95
448904537.0,2022-09-24 13:00:00,31.64
448904537.0,2022-09-24 14:00:00,30.6375
448904537.0,2022-09-24 15:00:00,30.0025
448904537.0,2022-09-24 16:00:00,27.88
448904537.0,2022-09-24 17:00:00,29.61
448904537.0,2022-09-24 18:00:00,29.9
448904537.0,2022-09-24 19:00:00,28.115
448904537.0,2022-09-25 06:00:00,19.5975
448904537.0,2022-09-25 07:00:00,21.4
448904537.0,2022-09-25 08:00:00,26.932499
448904537.0,2022-09-25 09:00:00,25.9375
448904537.0,2022-09-25 10:00:00,30.1625
448904537.0,2022-09-25 11:00:00,35.4175
448904537.0,2022-09-25 12:00:00,30.2225
448904537.0,2022-09-25 13:00:00,29.615
448904537.0,2022-09-25 14:00:00,32.225002
448904537.0,2022-09-25 15:00:00,29.355
448904537.0,2022-09-25 16:00:00,29.342499
448904537.0,2022-09-25 17:00:00,26.6
448904537.0,2022-09-25 18:00:00,29.825
448904537.0,2022-09-25 19:00:00,54.602497
448904537.0,2022-09-26 06:00:00,25.1125
448904537.0,2022-09-26 07:00:00,28.205
448904537.0,2022-09-26 08:00:00,30.045
448904537.0,2022-09-26 09:00:00,30.385
448904537.0,2022-09-26 10:00:00,29.2225
448904537.0,2022-09-26 11:00:00,27.9325
448904537.0,2022-09-26 12:00:00,31.505
448904537.0,2022-09-26 13:00:00,28.15
448904537.0,2022-09-26 14:00:00,31.7075
448904537.0,2022-09-26 15:00:00,36.625
448904537.0,2022-09-26 16:00:00,41.0625
448904537.0,2022-09-26 17:00:00,34.825
448904537.0,2022-09-26 18:00:00,35.9
448904537.0,2022-09-26 19:00:00,38.8925
448904537.0,2022-09-27 06:00:00,23.307499
448904537.0,2022-09-27 07:00:00,29.955
448904537.0,2022-09-27 08:00:00,33.9825
448904537.0,2022-09-27 09:00:00,29.2375
448904537.0,2022-09-27 10:00:00,28.2675
448904537.0,2022-09-27 11:00:00,32.7325
448904537.0,2022-09-27 12:00:00,30.6225
448904537.0,2022-09-27 13:00:00,31.919998
448904537.0,2022-09-27 14:00:00,31.065
448904537.0,2022-09-27 15:00:00,35.0775
448904537.0,2022-09-27 16:00:00,34.809998
448904537.0,2022-09-27 17:00:00,36.8525
448904537.0,2022-09-27 18:00:00,33.985
448904537.0,2022-09-27 19:00:00,33.455
448904537.0,2022-09-28 06:00:00,24.7675
448904537.0,2022-09-28 07:00:00,30.57
448904537.0,2022-09-28 08:00:00,30.85
448904537.0,2022-09-28 09:00:00,27.682499
448904537.0,2022-09-28 10:00:00,33.0775
448904537.0,2022-09-28 11:00:00,29.9225
448904537.0,2022-09-28 12:00:00,31.035
448904537.0,2022-09-28 13:00:00,28.1175
448904537.0,2022-09-28 14:00:00,29.8975
448904537.0,2022-09-28 15:00:00,31.727499
448904537.0,2022-09-28 16:00:00,38.985
448904537.0,2022-09-28 17:00:00,34.3375
448904537.0,2022-09-28 18:00:00,34.23
448904537.0,2022-09-28 19:00:00,29.92
448904537.0,2022-09-29 06:00:00,24.59
448904537.0,2022-09-29 07:00:00,29.49
448904537.0,2022-09-29 08:00:00,31.395
448904537.0,2022-09-29 09:00:00,31.5725
448904537.0,2022-09-29 10:00:00,30.1975
448904537.0,2022-09-29 11:00:00,38.665
448904537.0,2022-09-29 12:00:00,39.285
448904537.0,2022-09-29 13:00:00,41.7
448904537.0,2022-09-29 14:00:00,58.33
448904537.0,2022-09-29 15:00:00,43.3525
448904537.0,2022-09-29 16:00:00,39.2325
448904537.0,2022-09-29 17:00:00,33.96
448904537.0,2022-09-29 18:00:00,32.145
448904537.0,2022-09-29 19:00:00,36.66
448904537.0,2022-09-30 06:00:00,22.645
448904537.0,2022-09-30 07:00:00,29.265
448904537.0,2022-09-30 08:00:00,33.002502
448904537.0,2022-09-30 09:00:00,31.630001
448904537.0,2022-09-30 10:00:00,30.0225
448904537.0,2022-09-30 11:00:00,33.74
448904537.0,2022-09-30 12:00:00,30.619999
448904537.0,2022-09-30 13:00:00,28.945
448904537.0,2022-09-30 14:00:00,32.29
448904537.0,2022-09-30 15:00:00,36.4225
448904537.0,2022-09-30 16:00:00,34.96
448904537.0,2022-09-30 17:00:00,35.4
448904537.0,2022-09-30 18:00:00,35.275
448904537.0,2022-09-30 19:00:00,33.31
448904537.0,2022-10-01 06:00:00,28.085
448904537.0,2022-10-01 07:00:00,26.7075
448904537.0,2022-10-01 08:00:00,26.23
448904537.0,2022-10-01 09:00:00,33.175
448904537.0,2022-10-01 10:00:00,32.485
448904537.0,2022-10-01 11:00:00,33.265
448904537.0,2022-10-01 12:00:00,36.7625
448904537.0,2022-10-01 13:00:00,34.752502
448904537.0,2022-10-01 14:00:00,32.62
448904537.0,2022-10-01 15:00:00,30.51
448904537.0,2022-10-01 16:00:00,29.3225
448904537.0,2022-10-01 17:00:00,30.3925
448904537.0,2022-10-01 18:00:00,32.4975
448904537.0,2022-10-01 19:00:00,29.6425
448904537.0,2022-10-02 06:00:00,21.46
448904537.0,2022-10-02 07:00:00,25.7175
448904537.0,2022-10-02 08:00:00,24.2275
448904537.0,2022-10-02 09:00:00,28.7325
448904537.0,2022-10-02 10:00:00,29.127499
448904537.0,2022-10-02 11:00:00,28.1325
448904537.0,2022-10-02 12:00:00,28.3975
448904537.0,2022-10-02 13:00:00,29.475
448904537.0,2022-10-02 14:00:00,28.057499
448904537.0,2022-10-02 15:00:00,28.49
448904537.0,2022-10-02 16:00:00,27.98
448904537.0,2022-10-02 17:00:00,26.494999
448904537.0,2022-10-02 18:00:00,28.8775
448904537.0,2022-10-02 19:00:00,31.0425
448904537.0,2022-10-03 06:00:00,24.275
448904537.0,2022-10-03 07:00:00,28.54
448904537.0,2022-10-03 08:00:00,33.05
448904537.0,2022-10-03 09:00:00,27.7625
448904537.0,2022-10-03 10:00:00,29.76
448904537.0,2022-10-03 11:00:00,28.54
448904537.0,2022-10-03 12:00:00,31.9025
448904537.0,2022-10-03 13:00:00,31.4175
448904537.0,2022-10-03 14:00:00,30.557499
448904537.0,2022-10-03 15:00:00,36.0875
448904537.0,2022-10-03 16:00:00,37.05
448904537.0,2022-10-03 17:00:00,36.145
448904537.0,2022-10-03 18:00:00,32.6425
448904537.0,2022-10-03 19:00:00,33.07
448904537.0,2022-10-04 06:00:00,26.815
448904537.0,2022-10-04 07:00:00,31.05
448904537.0,2022-10-04 08:00:00,33.2
448904537.0,2022-10-04 09:00:00,32.105
448904537.0,2022-10-04 10:00:00,26.4575
448904537.0,2022-10-04 11:00:00,29.5825
448904537.0,2022-10-04 12:00:00,29.3975
448904537.0,2022-10-04 13:00:00,30.33
448904537.0,2022-10-04 14:00:00,30.252499
448904537.0,2022-10-04 15:00:00,36.1425
448904537.0,2022-10-04 16:00:00,39.0825
448904537.0,2022-10-04 17:00:00,38.6625
448904537.0,2022-10-04 18:00:00,40.685
448904537.0,2022-10-04 19:00:00,36.4325
448904537.0,2022-10-05 06:00:00,26.58
448904537.0,2022-10-05 07:00:00,48.760002
448904537.0,2022-10-05 08:00:00,57.8025
448904537.0,2022-10-05 09:00:00,43.870003
448904537.0,2022-10-05 10:00:00,34.954998
448904537.0,2022-10-05 11:00:00,29.645
448904537.0,2022-10-05 12:00:00,31.42
448904537.0,2022-10-05 13:00:00,30.2925
448904537.0,2022-10-05 14:00:00,32.7025
448904537.0,2022-10-05 15:00:00,38.302498
448904537.0,2022-10-05 16:00:00,38.2275
448904537.0,2022-10-05 17:00:00,38.785
448904537.0,2022-10-05 18:00:00,34.565
448904537.0,2022-10-05 19:00:00,60.025
448904537.0,2022-10-06 06:00:00,23.3225
448904537.0,2022-10-06 07:00:00,27.84
448904537.0,2022-10-06 08:00:00,32.2
448904537.0,2022-10-06 09:00:00,30.8025
448904537.0,2022-10-06 10:00:00,30.9375
448904537.0,2022-10-06 11:00:00,30.2375
448904537.0,2022-10-06 12:00:00,30.727499
448904537.0,2022-10-06 13:00:00,29.0525
448904537.0,2022-10-06 14:00:00,29.9575
448904537.0,2022-10-06 15:00:00,36.114998
448904537.0,2022-10-06 16:00:00,37.5725
448904537.0,2022-10-06 17:00:00,36.1475
448904537.0,2022-10-06 18:00:00,35.8775
448904537.0,2022-10-06 19:00:00,35.695
448904537.0,2022-10-07 06:00:00,23.64
448904537.0,2022-10-07 07:00:00,30.01
448904537.0,2022-10-07 08:00:00,32.81
448904537.0,2022-10-07 09:00:00,29.5475
448904537.0,2022-10-07 10:00:00,27.0125
448904537.0,2022-10-07 11:00:00,31.595001
448904537.0,2022-10-07 12:00:00,31.8075
448904537.0,2022-10-07 13:00:00,32.2375
448904537.0,2022-10-07 14:00:00,31.2075
448904537.0,2022-10-07 15:00:00,39.6275
448904537.0,2022-10-07 16:00:00,36.85
448904537.0,2022-10-07 17:00:00,37.364998
448904537.0,2022-10-07 18:00:00,38.4225
448904537.0,2022-10-07 19:00:00,38.955
448904537.0,2022-10-08 06:00:00,25.060001
448904537.0,2022-10-08 07:00:00,24.74
448904537.0,2022-10-08 08:00:00,29.0425
448904537.0,2022-10-08 09:00:00,29.099998
448904537.0,2022-10-08 10:00:00,31.13
448904537.0,2022-10-08 11:00:00,33.13
448904537.0,2022-10-08 12:00:00,32.072502
448904537.0,2022-10-08 13:00:00,31.5175
448904537.0,2022-10-08 14:00:00,30.5075
448904537.0,2022-10-08 15:00:00,28.605
448904537.0,2022-10-08 16:00:00,28.76
448904537.0,2022-10-08 17:00:00,29.385
448904537.0,2022-10-08 18:00:00,28.72
448904537.0,2022-10-08 19:00:00,31.4775
448904537.0,2022-10-09 06:00:00,21.79
448904537.0,2022-10-09 07:00:00,23.6025
448904537.0,2022-10-09 08:00:00,28.6575
448904537.0,2022-10-09 09:00:00,28.1175
448904537.0,2022-10-09 10:00:00,27.9125
448904537.0,2022-10-09 11:00:00,30.02
448904537.0,2022-10-09 12:00:00,28.185
448904537.0,2022-10-09 13:00:00,30.8475
448904537.0,2022-10-09 14:00:00,30.73
448904537.0,2022-10-09 15:00:00,30.8575
448904537.0,2022-10-09 16:00:00,30.045
448904537.0,2022-10-09 17:00:00,28.305
448904537.0,2022-10-09 18:00:00,28.185
448904537.0,2022-10-09 19:00:00,30.057499
448904537.0,2022-10-10 06:00:00,23.395
448904537.0,2022-10-10 07:00:00,29.7475
448904537.0,2022-10-10 08:00:00,32.3825
448904537.0,2022-10-10 09:00:00,28.3025
448904537.0,2022-10-10 10:00:00,29.2775
448904537.0,2022-10-10 11:00:00,28.2875
448904537.0,2022-10-10 12:00:00,27.8475
448904537.0,2022-10-10 13:00:00,29.52
448904537.0,2022-10-10 14:00:00,30.4875
448904537.0,2022-10-10 15:00:00,34.28
448904537.0,2022-10-10 16:00:00,38.4975
448904537.0,2022-10-10 17:00:00,34.62
448904537.0,2022-10-10 18:00:00,32.85
448904537.0,2022-10-10 19:00:00,40.3625
448904537.0,2022-10-11 06:00:00,26.6
448904537.0,2022-10-11 07:00:00,29.08
448904537.0,2022-10-11 08:00:00,31.994999
448904537.0,2022-10-11 09:00:00,31.7375
448904537.0,2022-10-11 10:00:00,29.9525
448904537.0,2022-10-11 11:00:00,31.7025
448904537.0,2022-10-11 12:00:00,33.23
448904537.0,2022-10-11 13:00:00,29.475
448904537.0,2022-10-11 14:00:00,28.69
448904537.0,2022-10-11 15:00:00,34.932503
448904537.0,2022-10-11 16:00:00,35.195
448904537.0,2022-10-11 17:00:00,39.625
448904537.0,2022-10-11 18:00:00,34.620003
448904537.0,2022-10-11 19:00:00,36.245003
448904537.0,2022-10-12 06:00:00,24.224998
448904537.0,2022-10-12 07:00:00,30.01
448904537.0,2022-10-12 08:00:00,32.997498
448904537.0,2022-10-12 09:00:00,31.325
448904537.0,2022-10-12 10:00:00,27.525002
448904537.0,2022-10-12 11:00:00,31.244999
448904537.0,2022-10-12 12:00:00,32.7825
448904537.0,2022-10-12 13:00:00,31.545
448904537.0,2022-10-12 14:00:00,31.875
448904537.0,2022-10-12 15:00:00,31.48
448904537.0,2022-10-12 16:00:00,34.045
448904537.0,2022-10-12 17:00:00,38.37
448904537.0,2022-10-12 18:00:00,35.2375
448904537.0,2022-10-12 19:00:00,28.945
448904538.0,2022-09-02 06:00:00,21.91
448904538.0,2022-09-02 07:00:00,24.407501
448904538.0,2022-09-02 08:00:00,24.9925
448904538.0,2022-09-02 09:00:00,27.0075
448904538.0,2022-09-02 10:00:00,26.505001
448904538.0,2022-09-02 11:00:00,27.155
448904538.0,2022-09-02 12:00:00,29.2775
448904538.0,2022-09-02 13:00:00,28.875
448904538.0,2022-09-02 14:00:00,29.1425
448904538.0,2022-09-02 15:00:00,31.1325
448904538.0,2022-09-02 16:00:00,30.747501
448904538.0,2022-09-02 17:00:00,35.212498
448904538.0,2022-09-02 18:00:00,29.8925
448904538.0,2022-09-02 19:00:00,29.997501
448904538.0,2022-09-03 06:00:00,21.8225
448904538.0,2022-09-03 07:00:00,20.765
448904538.0,2022-09-03 08:00:00,25.9
448904538.0,2022-09-03 09:00:00,25.8725
448904538.0,2022-09-03 10:00:00,25.8025
448904538.0,2022-09-03 11:00:00,32.0175
448904538.0,2022-09-03 12:00:00,28.779999
448904538.0,2022-09-03 13:00:00,28.4525
448904538.0,2022-09-03 14:00:00,25.91
448904538.0,2022-09-03 15:00:00,25.4825
448904538.0,2022-09-03 16:00:00,24.36
448904538.0,2022-09-03 17:00:00,26.585
448904538.0,2022-09-03 18:00:00,30.465
448904538.0,2022-09-03 19:00:00,30.599998
448904538.0,2022-09-04 06:00:00,20.493334
448904538.0,2022-09-04 07:00:00,19.855
448904538.0,2022-09-04 08:00:00,27.145
448904538.0,2022-09-04 09:00:00,28.752499
448904538.0,2022-09-04 10:00:00,26.995
448904538.0,2022-09-04 11:00:00,25.682499
448904538.0,2022-09-04 12:00:00,26.395
448904538.0,2022-09-04 13:00:00,27.077501
448904538.0,2022-09-04 14:00:00,27.8875
448904538.0,2022-09-04 15:00:00,25.5375
448904538.0,2022-09-04 16:00:00,27.67
448904538.0,2022-09-04 17:00:00,28.7175
448904538.0,2022-09-04 18:00:00,25.4675
448904538.0,2022-09-04 19:00:00,31.494999
448904538.0,2022-09-05 06:00:00,22.1825
448904538.0,2022-09-05 07:00:00,23.002499
448904538.0,2022-09-05 08:00:00,22.662498
448904538.0,2022-09-05 09:00:00,24.932499
448904538.0,2022-09-05 10:00:00,26.065
448904538.0,2022-09-05 11:00:00,23.235
448904538.0,2022-09-05 12:00:00,26.565
448904538.0,2022-09-05 13:00:00,26.9775
448904538.0,2022-09-05 14:00:00,26.565
448904538.0,2022-09-05 15:00:00,29.1075
448904538.0,2022-09-05 16:00:00,30.175
448904538.0,2022-09-05 17:00:00,27.485
